ticket_id,requester_email,requester_name,ticket_type,subject,description,priority,status,channel,created_at,first_response_at,solved_at,updated_at,first_reply_time,full_resolution_time,satisfaction_rating
ticket_5c20371a-a7f0-43b8-b7f8-bf27b329eef9,quynh.dang22421@gmail.com,Quỳnh Đặng,Device / Compatibility,Incompatible with Android 15,Dark mode makes text hard to read on Pixel phone.,Urgent,Closed,Email,2025-11-10 10:41:53,2025-11-15 10:17:04,2025-11-15 10:21:04,2025-11-15 10:21:04,118.74,119.24,1.0
ticket_096834f7-b304-4854-90a1-70141449833f,le_quan49357@gmail.com,Quân Lê,Feature Usage Help,Guide to create custom plan,How do I download all my workout history as CSV?,High,Closed,Chat,2025-11-10 11:11:10,2025-11-10 19:55:34,2025-11-11 10:13:22,2025-11-11 10:13:22,8.34,22.27,
ticket_83c0fcfe-0cd5-456f-bfa0-6a30894f7299,duc_phan92285@gmail.com,Đức Phan,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Chat,2025-11-10 11:16:20,2025-11-11 02:45:32,2025-11-11 20:39:56,2025-11-11 20:39:56,15.27,32.71,1.0
ticket_952f0790-fa14-4937-ad33-64efc610dfff,duc_do98766@gmail.com ,Đức Đỗ,Device / Compatibility,UI broken in tablet mode,Doesn't open properly on Samsung Galaxy S23 Ultra.,Normal,Closed,Chat,2025-11-10 11:26:34,2025-11-10 16:32:22,2025-11-13 01:19:22,2025-11-13 01:19:22,4.68,61.83,2.0
ticket_9defc58a-75b2-4878-8496-f7cb7a09619e,nhi_nguyen53558@gmail.com,Nhi Nguyễn,Feature Usage Help,How to enable daily reminders?,How do I download all my workout history as CSV?,Normal,Closed,social_media,2025-11-10 11:43:36,2025-11-10 22:10:36,2025-11-11 01:36:24,2025-11-11 01:36:24,10.35,13.88,3.0
ticket_f6dbcb11-741c-4221-9082-60bdacf5a61a, vy.dang34280@gmail.com,Vy Đặng,Device / Compatibility,App crashes on iOS 19,Dark mode makes text hard to read on Pixel phone.,Urgent,Closed,Email,2025-11-10 11:46:50,2025-11-10 14:05:37,2025-11-10 17:51:02,2025-11-10 17:51:02,1.61,5.67,
ticket_48763863-c1e1-48b2-b97e-a649d5b99c99,minh.nguyen10344@gmail.com,Minh Nguyễn,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Normal,Closed,Email,2025-11-10 15:07:48,2025-11-12 08:02:21,2025-11-13 21:27:36,2025-11-13 21:27:36,40.04,77.43,
ticket_bd14eb80-0f79-461a-9387-bd47c6569075,tuan.bui57834@gmail.com,Tuấn Bùi,Feature Usage Help,How to enable daily reminders?,I can't find where my streak or progress is displayed.,Urgent,Solved,Chat,2025-11-10 15:53:32,2025-11-11 18:02:56,2025-11-11 19:01:20,2025-11-11 19:01:20,25.89,26.98,1.0
ticket_2f225e9c-bc3b-430c-8fec-b225b726374c,tuan.bui48800@gmail.com,Tuấn Bùi,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,Low,Solved,Web,2025-11-10 16:02:47,2025-11-10 18:46:23,2025-11-12 23:20:35,2025-11-12 23:20:35,2.51,54.78,1.0
ticket_d1aa0314-a7a4-408c-8176-6ac092f5016c,dung.nguyen38977@gmail.com,Dung Nguyễn,Integration Errors,API timeout every time,Strava activities not showing up in the app.,Urgent,Solved,social_media,2025-11-10 17:21:03,2025-11-11 07:20:03,2025-11-14 03:11:15,2025-11-14 03:11:15,13.25,81.42,1.0
ticket_257c8dde-353e-4574-9c4d-459aea1accc9,anh_le63009@gmail.com,Anh Lê,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Urgent,Solved,Web,2025-11-10 17:28:15,2025-11-12 19:59:15,2025-11-14 16:16:27,2025-11-14 16:16:27,50.05,94.07,
ticket_116f2082-3a33-4650-aa03-419065ae0e29,TUAN.VU20007@GMAIL.COM,Tuấn Vũ,Feedback / Complaint,UI feels outdated,Updates lately made content less helpful than before.,Low,Closed,Email,2025-11-10 17:54:40,2025-11-11 02:29:19,2025-11-12 12:01:16,2025-11-12 12:01:16,8.09,41.61,2.0
ticket_f1fcf301-e86d-4852-b7c0-24c901eeb266,nam.ho15223@gmail.com,Nam Hồ,Billing & Payment Issues,Charged but still on free plan,Money was taken but subscription status not updated. Order ID attached.,High,Solved,Email,2025-11-10 18:22:47,2025-11-13 03:21:24,2025-11-13 03:59:24,2025-11-13 03:59:24,56.81,57.31,1.0
ticket_db154035-63c7-4d1e-a2b4-99d8a9170db6,nguyen.nhi34386@gmail.com,Nhi Nguyễn,Performance / Speed,App loads very slowly,App crashes every time I open a long workout session.,Low,Closed,Web,2025-11-10 18:24:31,2025-11-11 05:00:07,2025-11-11 18:12:19,2025-11-11 18:12:19,9.81,22.93,
ticket_ae3a4fd3-4c7f-45b9-a723-5c6cce553674,HUONG.BUI95415@GMAIL.COM,Hương Bùi,Integration Errors,Webhook returns 500,Strava activities not showing up in the app.,Urgent,Closed,Email,2025-11-10 19:33:30,2025-11-11 21:17:55,2025-11-15 10:50:18,2025-11-15 10:50:18,25.19,111.23,1.0
ticket_36d12845-2f65-49d8-bf7a-f163b64cf25f,khoa_ho81227@gmail.com ,Khoa Hồ,Performance / Speed,Video buffering forever,App crashes every time I open a long workout session.,Urgent,Closed,Email,2025-11-11 00:06:18,2025-11-13 08:10:43,2025-11-13 14:37:54,2025-11-13 14:37:54,55.51,62.16,2.0
ticket_900e152d-35dd-4b6f-b0fb-cfc8367b3b96,vu.huong72999_at_gmail.com,Hương Vũ,Login & Authentication,How to change email on account,2FA code keeps saying invalid though it's correct.,High,Solved,Email,2025-11-11 02:18:32,2025-11-16 22:09:47,2025-11-16 22:46:47,2025-11-16 22:46:47,139.15,139.65,1.0
ticket_9e63bc02-6c60-4c8b-a0ab-84605d404d01,dang.anh38032@gmail.com,Anh Đặng,Performance / Speed,Video buffering forever,Videos keep buffering even on fast internet.,High,Open,Email,2025-11-11 06:31:43,2025-11-11 08:31:43,,2025-11-11 10:31:43,2.0,,
ticket_a4dbd831-7998-4a4d-a0df-63f9d414a3c6,le.duc86853@gmail.com,Đức Lê,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,Normal,Closed,social_media,2025-11-11 07:03:35,2025-11-12 08:38:11,2025-11-12 19:24:23,2025-11-12 19:24:23,25.21,35.88,1.0
ticket_f9cfdf7b-69f4-42a1-896b-d20563ebebb1,huong.ho78082@gmail.com,Hương Hồ,Integration Errors,API timeout every time,Tried connecting Google Calendar but fails with error 403.,High,Closed,social_media,2025-11-11 07:23:45,2025-11-11 12:59:57,2025-11-13 23:50:57,2025-11-13 23:50:57,5.12,63.57,2.0
ticket_46902313-f339-4065-b6e9-017310b1edeb,vu.anh68927@gmail.com,Anh Vũ,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",Low,Solved,Chat,2025-11-11 08:02:41,2025-11-11 11:03:41,2025-11-13 15:44:53,2025-11-13 15:44:53,2.05,55.17,2.0
ticket_87473766-cfbe-43cd-81e2-73f5592ea8e2, nguyen_tuan93638@gmail.com,Tuấn Nguyễn,Billing & Payment Issues,Subscription not renewed automatically,Money was taken but subscription status not updated. Order ID attached.,High,Solved,social_media,2025-11-11 08:20:58,2025-11-11 14:07:34,2025-11-12 00:46:10,2025-11-12 00:46:10,4.96,15.47,1.0
ticket_f46c6131-0015-4ddd-928c-b1b4f6aeb70d,huong_vu96331@gmail.com,Hương Vũ,Integration Errors,Webhook returns 500,Apple Health data not syncing after granting permission.,Urgent,Closed,Email,2025-11-11 08:36:33,2025-11-11 21:40:32,2025-11-16 04:31:21,2025-11-16 04:31:21,12.97,115.63,
ticket_609c75c9-3c43-429a-8f28-3c97e4cbadbb,nguyen_quynh49472@gmail.com,Quỳnh Nguyễn,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Normal,Open,Email,2025-11-11 09:58:41,,,2025-11-13 14:58:41,,,
ticket_847bd3b3-b8ec-45cb-8985-f42663e0741d,le_nhi77595@gmail.com,Nhi Lê,Integration Errors,API timeout every time,Strava activities not showing up in the app.,High,Closed,social_media,2025-11-11 10:48:39,2025-11-11 13:26:51,2025-11-16 01:45:27,2025-11-16 01:45:27,2.37,110.68,1.0
ticket_9dbc6241-d5da-4c54-a6a0-a543a4f0e2ec,nam.phan77667@gmail.com ,Nam Phan,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",Normal,Solved,social_media,2025-11-11 12:51:38,2025-11-11 14:49:02,2025-11-13 16:05:02,2025-11-13 16:05:02,1.04,50.24,
ticket_de343341-9d74-4799-a61f-d5bdfb0db54a,huong_phan73295@gmail.com,Hương Phan,Performance / Speed,App loads very slowly,App crashes every time I open a long workout session.,Urgent,Closed,Chat,2025-11-11 14:00:55,2025-11-11 16:25:55,2025-11-14 02:36:31,2025-11-14 02:36:31,2.15,59.71,1.0
ticket_606361d1-7f59-4edf-a6b9-bfa278e66c6c,dang_duc11920@gmail.com,Đức Đặng,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Web,2025-11-11 14:51:15,2025-11-11 18:06:27,2025-11-16 19:53:15,2025-11-16 19:53:15,2.32,124.25,1.0
ticket_6f59ee68-99ed-4572-acb5-34306bf1e3ed, lan.dang67391@gmail.com,Lan Đặng,Feedback / Complaint,Support reply too slow,"Ads appear too frequently in free plan, very annoying.",Urgent,Closed,Chat,2025-11-11 15:13:37,2025-11-12 00:22:13,2025-11-12 09:41:25,2025-11-12 09:41:25,8.41,18.28,3.0
ticket_cab99867-67ff-405a-881d-745004d5d7b5,dung.phan94813@gmail.com,Dung Phan,Performance / Speed,Sync takes minutes,Videos keep buffering even on fast internet.,High,Closed,Web,2025-11-11 15:46:11,2025-11-12 17:20:11,2025-11-14 00:14:23,2025-11-14 00:14:23,24.85,55.82,2.0
ticket_a59ff1b8-f273-4bdf-a374-6cf3662a7a29,huy.dang64656@gmail.com,Huy Đặng,Billing & Payment Issues,Subscription not renewed automatically,Money was taken but subscription status not updated. Order ID attached.,Low,Solved,Email,2025-11-11 16:01:24,2025-11-13 11:59:09,2025-11-13 12:27:09,2025-11-13 12:27:09,43.4,43.9,1.0
ticket_90c884f0-47d7-4d7b-9d95-3c7f8f4e1340,hung_nguyen65800@gmail.com,Hùng Nguyễn,Device / Compatibility,Not working on Galaxy S23,Dark mode makes text hard to read on Pixel phone.,High,Solved,Web,2025-11-11 17:52:30,2025-11-11 22:38:54,2025-11-12 08:31:30,2025-11-12 08:31:30,4.29,14.0,1.0
ticket_013131b5-26bf-4341-8e92-d6eb092cfc66,phuc_tran48838@gmail.com,Phúc Trần,Login & Authentication,Google/Apple login not working,"Account got locked, can't log in even with correct password.",Urgent,Solved,social_media,2025-11-11 19:14:02,2025-11-12 22:40:38,2025-11-12 23:26:38,2025-11-12 23:26:38,27.11,27.61,
ticket_ebe5ddb9-f7c9-4046-b08d-0b5e3590467c,quan_vu67121@gmail.com,Quân Vũ,Feedback / Complaint,Support reply too slow,The interface looks old compared to other apps.,Normal,New,social_media,2025-11-11 19:24:46,,,2025-11-13 13:24:46,,,
ticket_17545e4d-c920-44c2-99b7-362169a1f32b,tuan.tran92439@gmail.com,Tuấn Trần,Feedback / Complaint,Content quality dropped recently,The interface looks old compared to other apps.,Normal,Closed,Chat,2025-11-11 20:55:32,2025-11-12 22:22:44,2025-11-13 21:43:56,2025-11-13 21:43:56,24.72,48.59,
ticket_0326324d-48bb-4ebf-8f84-bf8d7f64d9b5, le.duc86853@gmail.com,Đức Lê,Integration Errors,Apple Health not connecting,Tried connecting Google Calendar but fails with error 403.,High,Solved,social_media,2025-11-11 21:55:27,2025-11-12 00:54:15,2025-11-14 19:06:15,2025-11-14 19:06:15,2.08,69.13,
ticket_189faebb-fb70-4918-9137-b600091ca38a,bui.anh15851@gmail.com,Anh Bùi,Device / Compatibility,App crashes on iOS 19,Doesn't open properly on Samsung Galaxy S23 Ultra.,Normal,Solved,social_media,2025-11-11 22:22:48,2025-11-12 07:31:48,2025-11-14 18:35:48,2025-11-14 18:35:48,8.5,67.85,
ticket_cde03720-a055-4f88-9ed4-b7a2e9bc56ce,nam_ho45353@gmail.com,Nam Hồ,Login & Authentication,Cannot reset password - no email received,2FA code keeps saying invalid though it's correct.,High,Closed,social_media,2025-11-12 02:18:41,2025-11-13 05:04:53,2025-11-13 06:04:53,2025-11-13 06:04:53,26.77,27.57,1.0
ticket_7ca6030a-286c-4641-8a98-f2ae71ce35c9,vy.ho26485@gmail.com,Vy Hồ,Device / Compatibility,Not working on Galaxy S23,Doesn't open properly on Samsung Galaxy S23 Ultra.,Normal,Closed,Email,2025-11-12 02:29:34,2025-11-13 06:14:15,2025-11-15 04:22:10,2025-11-15 04:22:10,27.74,73.26,1.0
ticket_31d3f19e-54ae-49e1-819c-40f01a560f43,minh_phan36041@gmail.com,Minh Phan,Performance / Speed,Video buffering forever,App crashes every time I open a long workout session.,Urgent,Solved,Web,2025-11-12 03:39:18,2025-11-12 08:54:06,2025-11-15 00:27:06,2025-11-15 00:27:06,5.03,68.13,
ticket_0b7a9780-57b1-41da-af8b-bc7ee3133f62,phan_huong65190@gmail.com,Hương Phan,Billing & Payment Issues,Subscription not renewed automatically,Money was taken but subscription status not updated. Order ID attached.,Urgent,Closed,Chat,2025-11-12 05:50:26,2025-11-13 08:08:38,2025-11-13 08:49:38,2025-11-13 08:49:38,26.22,26.72,1.0
ticket_e1c27710-f34a-4113-bb9c-7bb6156e149b,quynh.pham21344@gmail.com,Quỳnh Phạm,Feedback / Complaint,Support reply too slow,Updates lately made content less helpful than before.,High,Open,Web,2025-11-12 08:38:54,2025-11-12 16:38:54,,2025-11-14 15:38:54,8.0,,
ticket_9804b164-5cd9-41b2-9f7f-89b77824e702,phan.vy12588@gmail.com,Vy Phan,Feature Usage Help,Guide to create custom plan,I can't find where my streak or progress is displayed.,Normal,Closed,Email,2025-11-12 11:26:07,2025-11-12 16:11:55,2025-11-13 11:26:43,2025-11-13 11:26:43,3.83,23.31,3.0
ticket_475d0cdb-7555-405b-9420-825b152febac,phan_duc35966@gmail.com,Đức Phan,Integration Errors,Apple Health not connecting,Strava activities not showing up in the app.,Normal,Open,Chat,2025-11-12 11:51:03,,,2025-11-15 08:51:03,,,
ticket_d2239288-0ea5-40db-bce4-52c95c75bbc2,lan.pham76600@gmail.com,Lan Phạm,Feedback / Complaint,UI feels outdated,"Ads appear too frequently in free plan, very annoying.",Normal,Solved,Web,2025-11-12 13:59:04,2025-11-13 00:33:16,2025-11-15 03:51:40,2025-11-15 03:51:40,10.02,61.56,
ticket_0a412773-50aa-4f24-9d29-9db1d121125c,do.dung72052@gmail.com,Dung Đỗ,Feedback / Complaint,Too many ads in free version,The interface looks old compared to other apps.,High,Solved,Email,2025-11-12 14:04:52,2025-11-12 15:18:29,2025-11-15 01:56:28,2025-11-15 01:56:28,0.99,59.61,
ticket_03e30f8c-e76a-4cd1-bffa-4cca3e5136a9,linh_vu85541@gmail.com,Linh Vũ,Device / Compatibility,App crashes on iOS 19,App force closes immediately on my iPhone with iOS 19.,High,Closed,Email,2025-11-12 14:09:59,2025-11-13 19:24:40,2025-11-14 02:09:35,2025-11-14 02:09:35,28.29,35.26,1.0
ticket_385f0e0d-a49b-4391-b3da-ad87ff8e3453,minh.ho93773@gmail.com,Minh Hồ,Integration Errors,Google Calendar sync failed,Strava activities not showing up in the app.,Urgent,Solved,social_media,2025-11-12 14:52:42,2025-11-13 03:38:18,2025-11-15 05:02:06,2025-11-15 05:02:06,12.76,61.49,2.0
ticket_afb9c78f-e3f2-433c-b43b-62de09a69558,bui_quynh24454@gmail.com,Quỳnh Bùi,Performance / Speed,Video buffering forever,Main screen takes 15+ seconds to load on WiFi.,High,Solved,social_media,2025-11-12 15:27:10,2025-11-13 04:17:34,2025-11-14 06:31:34,2025-11-14 06:31:34,12.44,38.79,1.0
ticket_a12e1e99-6b6c-41cc-b67c-fc2ad183f93a,huong.do38064@gmail.com,Hương Đỗ,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Urgent,Closed,Email,2025-11-12 16:22:08,2025-11-13 23:09:21,2025-11-14 23:21:20,2025-11-14 23:21:20,29.9,54.87,
ticket_c3947b34-a5b7-4290-9506-7daadca01cee,le.duc91899@gmail.com,Đức Lê,Performance / Speed,Sync takes minutes,Main screen takes 15+ seconds to load on WiFi.,High,Closed,social_media,2025-11-12 17:59:23,2025-11-12 23:31:47,2025-11-15 09:44:59,2025-11-15 09:44:59,4.79,63.61,2.0
ticket_77d9b4a4-7fd8-465e-8488-675a44206469,pham.duc54623@gmail.com,Đức Phạm,Performance / Speed,Video buffering forever,Main screen takes 15+ seconds to load on WiFi.,Normal,Closed,Web,2025-11-12 20:17:49,2025-11-15 04:04:37,2025-11-16 05:46:49,2025-11-16 05:46:49,55.23,80.75,1.0
ticket_df95fa4b-c7f0-4e66-96d1-74436d50ee60,tran.anh33657@gmail.com,Anh Trần,Performance / Speed,High battery usage,Main screen takes 15+ seconds to load on WiFi.,High,Pending,Email,2025-11-12 21:12:51,2025-11-13 09:12:51,,2025-11-14 13:12:51,12.0,,
ticket_8e905f56-6b97-4b94-9666-816c0caffbf6,le_duc63706@gmail.com,Đức Lê,Feature Usage Help,Where is my progress tracker?,How do I download all my workout history as CSV?,Normal,Closed,Chat,2025-11-13 02:06:26,2025-11-13 17:18:14,2025-11-13 23:33:02,2025-11-13 23:33:02,14.68,21.41,2.0
ticket_a52ed266-85bb-441d-a3ac-c8d8b4b5cf6f,phuong_dang30291@gmail.com,Phương Đặng,Performance / Speed,Frequent crashes on Android,App crashes every time I open a long workout session.,High,Closed,Chat,2025-11-13 04:28:17,2025-11-14 06:00:05,2025-11-15 01:14:29,2025-11-15 01:14:29,25.43,43.87,1.0
ticket_0c31fe38-2e18-4b93-8143-28e4618629bf,dang.phong68285@gmail.com,Phong Đặng,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,High,Closed,Email,2025-11-13 06:07:00,2025-11-13 11:21:29,2025-11-13 17:39:48,2025-11-13 17:39:48,4.66,11.08,3.0
ticket_71beb771-c06a-4404-8545-182c03d30f45,nam_tran83841@gmail.com,Nam Trần,Performance / Speed,App loads very slowly,Main screen takes 15+ seconds to load on WiFi.,High,Closed,Email,2025-11-13 11:37:25,2025-11-14 12:09:08,2025-11-15 16:36:49,2025-11-15 16:36:49,24.13,52.84,1.0
ticket_7e6553f8-942d-45d5-9bc6-786ea0718c7a,tuan_nguyen73167@gmail.com,Tuấn Nguyễn,Performance / Speed,Sync takes minutes,Main screen takes 15+ seconds to load on WiFi.,High,Solved,Email,2025-11-13 11:41:32,2025-11-18 05:23:57,2025-11-18 05:26:57,2025-11-18 05:26:57,113.21,113.71,2.0
ticket_3da860dd-76f5-4117-bab5-174da1966008,bui.hung49546@gmail.com,Hùng Bùi,Integration Errors,API timeout every time,Strava activities not showing up in the app.,Normal,Solved,Web,2025-11-13 11:41:40,2025-11-13 14:34:52,2025-11-14 15:51:40,2025-11-14 15:51:40,2.27,27.65,
ticket_457bed1b-a429-4561-82d5-e828f5597635,huong_le29492@gmail.com,Hương Lê,Feedback / Complaint,Too many ads in free version,The interface looks old compared to other apps.,Low,Solved,Email,2025-11-13 12:25:38,2025-11-14 04:56:17,2025-11-15 22:21:02,2025-11-15 22:21:02,16.38,57.54,1.0
ticket_75294aeb-38de-4943-b4e6-510a092daca8,HUONG.LE42094@GMAIL.COM,Hương Lê,Billing & Payment Issues,Subscription not renewed automatically,Want to cancel and get partial refund for unused period.,High,Solved,Email,2025-11-13 12:42:43,2025-11-14 23:36:00,2025-11-15 00:42:00,2025-11-15 00:42:00,34.5,35.0,1.0
ticket_984d798c-47f9-4df6-9830-1e0c8aefd8da,khoa_vu99970@gmail.com,Khoa Vũ,Feature Usage Help,What does streak freeze mean?,I can't find where my streak or progress is displayed.,Low,Solved,social_media,2025-11-13 13:12:52,2025-11-15 18:51:40,2025-11-15 19:50:40,2025-11-15 19:50:40,53.18,53.68,2.0
ticket_4d271c65-6eb4-4450-af7c-89a4cbfbbaaf,vu.huy55813@gmail.com,Huy Vũ,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Low,New,social_media,2025-11-13 13:48:52,2025-11-13 21:48:52,,2025-11-15 11:48:52,8.0,,
ticket_7fabd79b-2590-4204-bcdb-e940f2c85bd8,minh_dang27446@gmail.com,Minh Đặng,Device / Compatibility,App crashes on iOS 19,Doesn't open properly on Samsung Galaxy S23 Ultra.,High,Closed,Web,2025-11-13 14:28:13,2025-11-14 20:53:49,2025-11-15 23:13:49,2025-11-15 23:13:49,29.96,56.51,
ticket_b8178018-1368-4f97-be90-617df9c9eb77,linh.tran65236@gmail.com,Linh Trần,Login & Authentication,2FA code always invalid,"Account got locked, can't log in even with correct password.",Normal,Closed,Chat,2025-11-13 14:32:54,2025-11-13 16:33:54,2025-11-13 23:12:30,2025-11-13 23:12:30,1.15,7.81,3.0
ticket_faf593e1-d927-4563-877c-dbf15fdb2fab,anh_tran36467@gmail.com,Anh Trần,Performance / Speed,Video buffering forever,Main screen takes 15+ seconds to load on WiFi.,Normal,Closed,Chat,2025-11-13 14:56:44,2025-11-13 19:34:08,2025-11-14 04:51:56,2025-11-14 04:51:56,4.59,13.77,2.0
ticket_b75d6f47-90af-475e-9811-3e938598f0cb,pham.hung37514@gmail.com,Hùng Phạm,Performance / Speed,High battery usage,App crashes every time I open a long workout session.,High,Closed,Chat,2025-11-13 16:02:14,2025-11-13 21:37:38,2025-11-14 14:45:26,2025-11-14 14:45:26,4.84,22.72,3.0
ticket_2a5af27d-a283-405e-b636-03d6c36210f0,nhi.tran28197@gmail.com,Nhi Trần,Login & Authentication,Cannot reset password - no email received,Tried reset password but no email arrived in inbox or spam.,Urgent,Solved,Chat,2025-11-13 16:28:01,2025-11-13 19:53:13,2025-11-14 00:06:49,2025-11-14 00:06:49,2.47,7.28,1.0
ticket_454d8733-0f4d-4ea1-8087-e290a043344f,linh.bui62158@gmail.com,Linh Bùi,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,Normal,Solved,social_media,2025-11-13 17:52:11,2025-11-14 07:06:47,2025-11-14 15:18:11,2025-11-14 15:18:11,12.46,20.65,
ticket_2ebc0744-7979-473e-9bdc-db5e21c20423,pham_nam62142@gmail.com,Nam Phạm,Integration Errors,API timeout every time,Apple Health data not syncing after granting permission.,High,Solved,Web,2025-11-13 17:59:47,2025-11-16 00:48:59,2025-11-18 11:39:11,2025-11-18 11:39:11,54.12,112.99,2.0
